Point;Latitude;Longitude;Contexte;Période;ATX35;ATXND;ATNND;
5482;44.2727;0.384;RCP4.5;H3;4.73;45;-15;
5483;44.2745;0.4841;RCP4.5;H3;4.42;45;-16;
5484;44.2761;0.5842;RCP4.5;H3;4.25;46;-15;
5485;44.2777;0.6843;RCP4.5;H3;4.23;46;-16;
5486;44.2791;0.7844;RCP4.5;H3;4.26;47;-16;
5487;44.2805;0.8846;RCP4.5;H3;4.59;47;-16;
5488;44.2818;0.9847;RCP4.5;H3;6.12;50;-16;
5489;44.283;1.0848;RCP4.5;H3;6.12;50;-16;
5490;44.2841;1.1849;RCP4.5;H3;6.23;50;-16;
5491;44.2851;1.2851;RCP4.5;H3;6.88;50;-17;
5492;44.286;1.3852;RCP4.5;H3;6.92;50;-18;
5493;44.2868;1.4853;RCP4.5;H3;7.13;49;-18;
5494;44.2876;1.5855;RCP4.5;H3;7.09;49;-18;
5495;44.2882;1.6856;RCP4.5;H3;6.94;51;-19;
5496;44.2888;1.7857;RCP4.5;H3;6.56;51;-20;
5497;44.2892;1.8859;RCP4.5;H3;6.58;50;-20;
5498;44.2896;1.986;RCP4.5;H3;6.94;50;-21;
5499;44.2899;2.0862;RCP4.5;H3;4.93;51;-20;
5500;44.2901;2.1863;RCP4.5;H3;4.28;50;-20;
5501;44.2901;2.2865;RCP4.5;H3;3.85;51;-20;
5502;44.2901;2.3866;RCP4.5;H3;2.17;52;-19;
5503;44.2901;2.4868;RCP4.5;H3;2.2;52;-19;
5504;44.2899;2.5869;RCP4.5;H3;2.22;53;-19;
5505;44.2896;2.6871;RCP4.5;H3;2.23;53;-19;
5506;44.2892;2.7872;RCP4.5;H3;2.26;54;-18;
5507;44.2888;2.8874;RCP4.5;H3;1.67;55;-19;
5508;44.2882;2.9875;RCP4.5;H3;1.65;54;-19;
5509;44.2876;3.0877;RCP4.5;H3;2.28;55;-18;
5510;44.2869;3.1878;RCP4.5;H3;2.67;58;-16;
5511;44.286;3.2879;RCP4.5;H3;2.18;58;-16;
5512;44.2851;3.3881;RCP4.5;H3;1.32;62;-17;
5513;44.2841;3.4882;RCP4.5;H3;0.53;63;-18;
5514;44.283;3.5883;RCP4.5;H3;1.63;63;-17;
5515;44.2818;3.6885;RCP4.5;H3;1.12;64;-15;
5516;44.2805;3.7886;RCP4.5;H3;1.4;63;-15;
5517;44.2792;3.8887;RCP4.5;H3;6.25;61;-13;
5518;44.2777;3.9888;RCP4.5;H3;2.12;55;-12;
5519;44.2761;4.0889;RCP4.5;H3;2.13;56;-12;
5520;44.2745;4.189;RCP4.5;H3;2.12;55;-12;
5521;44.2727;4.2891;RCP4.5;H3;2.13;55;-11;
5522;44.2709;4.3892;RCP4.5;H3;10.25;56;-12;
5523;44.269;4.4892;RCP4.5;H3;2.12;54;-12;
5524;44.267;4.5893;RCP4.5;H3;2.1;53;-11;
5525;44.2649;4.6894;RCP4.5;H3;12.84;53;-12;
5526;44.2627;4.7894;RCP4.5;H3;10.93;53;-13;
5527;44.2604;4.8895;RCP4.5;H3;10.27;55;-13;
5528;44.258;4.9895;RCP4.5;H3;10.16;53;-16;
5529;44.2555;5.0896;RCP4.5;H3;9.18;55;-17;
5530;44.253;5.1896;RCP4.5;H3;9.18;57;-17;
5531;44.2503;5.2896;RCP4.5;H3;5.49;62;-18;
5532;44.2476;5.3896;RCP4.5;H3;1.3;65;-18;
5533;44.2447;5.4896;RCP4.5;H3;1.37;66;-18;
5534;44.2418;5.5896;RCP4.5;H3;0.83;69;-17;
5535;44.2388;5.6896;RCP4.5;H3;1.85;68;-18;
5536;44.2357;5.7895;RCP4.5;H3;1.27;70;-18;
5537;44.2325;5.8895;RCP4.5;H3;7.63;67;-16;
5538;44.2292;5.9894;RCP4.5;H3;3.27;65;-17;
5539;44.2258;6.0893;RCP4.5;H3;0.42;72;-16;
5540;44.2223;6.1892;RCP4.5;H3;0;75;-15;
5541;44.2187;6.2892;RCP4.5;H3;0.25;76;-17;
5542;44.2151;6.389;RCP4.5;H3;0.43;76;-18;
5543;44.2113;6.4889;RCP4.5;H3;0;76;-16;
5544;44.2075;6.5888;RCP4.5;H3;0;76;-15;
5545;44.2035;6.6886;RCP4.5;H3;0;71;-15;
5546;44.1995;6.7885;RCP4.5;H3;0;64;-15;
5547;44.1954;6.8883;RCP4.5;H3;0;63;-14;
5548;44.1912;6.9881;RCP4.5;H3;0;65;-13;
5549;44.1869;7.0879;RCP4.5;H3;0;66;-14;
5550;44.1825;7.1877;RCP4.5;H3;0;58;-15;
5609;44.3043;-1.2209;RCP4.5;H3;1.87;35;-14;
5610;44.3075;-1.1208;RCP4.5;H3;1.87;35;-14;
5611;44.3106;-1.0207;RCP4.5;H3;4.71;41;-19;
5612;44.3136;-0.9206;RCP4.5;H3;4.93;41;-19;
5613;44.3166;-0.8205;RCP4.5;H3;4.96;42;-19;
5614;44.3194;-0.7204;RCP4.5;H3;5.07;42;-19;
5615;44.3222;-0.6202;RCP4.5;H3;4.98;42;-19;
5616;44.3248;-0.5201;RCP4.5;H3;5.42;42;-19;
5617;44.3274;-0.4199;RCP4.5;H3;5.69;43;-20;
5618;44.3299;-0.3198;RCP4.5;H3;5.83;43;-19;
5619;44.3322;-0.2196;RCP4.5;H3;5.85;43;-19;
5620;44.3345;-0.1194;RCP4.5;H3;4.94;43;-17;
5621;44.3367;-0.0193;RCP4.5;H3;4.96;43;-18;
5622;44.3389;0.0809;RCP4.5;H3;5.55;44;-18;
5623;44.3409;0.1811;RCP4.5;H3;5.56;45;-18;
5624;44.3428;0.2813;RCP4.5;H3;5.21;45;-17;
5625;44.3446;0.3816;RCP4.5;H3;5.53;46;-16;
5626;44.3464;0.4818;RCP4.5;H3;5.19;46;-16;
5627;44.348;0.582;RCP4.5;H3;4.5;46;-16;
5628;44.3496;0.6822;RCP4.5;H3;4.24;46;-16;
5629;44.3511;0.7825;RCP4.5;H3;4.3;47;-16;
5630;44.3524;0.8827;RCP4.5;H3;4.53;47;-16;
5631;44.3537;0.9829;RCP4.5;H3;4.24;47;-17;
5632;44.3549;1.0832;RCP4.5;H3;6;50;-17;
5633;44.356;1.1835;RCP4.5;H3;6.83;50;-17;
5634;44.357;1.2837;RCP4.5;H3;6.83;50;-18;
5635;44.3579;1.384;RCP4.5;H3;6.85;50;-18;
5636;44.3588;1.4842;RCP4.5;H3;7.06;50;-18;
5637;44.3595;1.5845;RCP4.5;H3;7.01;50;-18;
5638;44.3602;1.6848;RCP4.5;H3;6.87;50;-19;
5639;44.3607;1.785;RCP4.5;H3;6.37;50;-19;
5640;44.3612;1.8853;RCP4.5;H3;6.19;50;-19;
5641;44.3615;1.9856;RCP4.5;H3;6.71;50;-20;
5642;44.3618;2.0859;RCP4.5;H3;5.41;50;-20;
5643;44.362;2.1861;RCP4.5;H3;5.21;50;-19;
5644;44.3621;2.2864;RCP4.5;H3;4.42;50;-20;
5645;44.3621;2.3867;RCP4.5;H3;4.44;51;-20;
5646;44.362;2.487;RCP4.5;H3;4.54;51;-19;
5647;44.3618;2.5873;RCP4.5;H3;2.2;52;-19;
5648;44.3615;2.6875;RCP4.5;H3;2.19;52;-20;
5649;44.3612;2.7878;RCP4.5;H3;2.23;53;-20;
5650;44.3607;2.8881;RCP4.5;H3;2.23;54;-19;
5651;44.3602;2.9884;RCP4.5;H3;2.19;54;-17;
5652;44.3595;3.0886;RCP4.5;H3;3.22;55;-18;
5653;44.3588;3.1889;RCP4.5;H3;2.15;57;-16;
5654;44.358;3.2892;RCP4.5;H3;2.16;58;-16;
5655;44.357;3.3894;RCP4.5;H3;2.4;61;-17;
5656;44.356;3.4897;RCP4.5;H3;2.8;63;-17;
5657;44.3549;3.5899;RCP4.5;H3;3.93;62;-16;
5658;44.3537;3.6902;RCP4.5;H3;0.71;64;-16;
5659;44.3525;3.7904;RCP4.5;H3;0.05;64;-17;
5660;44.3511;3.8907;RCP4.5;H3;0.3;65;-16;
5661;44.3496;3.9909;RCP4.5;H3;2.17;56;-12;
5662;44.3481;4.0911;RCP4.5;H3;7.9;57;-13;
5663;44.3464;4.1914;RCP4.5;H3;11.9;57;-12;
5664;44.3447;4.2916;RCP4.5;H3;9.62;57;-12;
5665;44.3428;4.3918;RCP4.5;H3;9.36;58;-12;
5666;44.3409;4.492;RCP4.5;H3;9.1;56;-13;
5667;44.3389;4.5922;RCP4.5;H3;2.17;57;-12;
5668;44.3368;4.6924;RCP4.5;H3;2.12;55;-12;
5669;44.3346;4.7926;RCP4.5;H3;2.13;55;-13;
5670;44.3323;4.8927;RCP4.5;H3;10.04;55;-13;
5671;44.3299;4.9929;RCP4.5;H3;8.41;56;-14;
5672;44.3274;5.0931;RCP4.5;H3;12.93;57;-17;
5673;44.3248;5.1932;RCP4.5;H3;5.15;60;-18;
5674;44.3222;5.2934;RCP4.5;H3;6.67;61;-18;
5675;44.3194;5.3935;RCP4.5;H3;3.4;63;-17;
5676;44.3166;5.4936;RCP4.5;H3;1.42;66;-18;
5677;44.3137;5.5937;RCP4.5;H3;0.73;69;-17;
5678;44.3106;5.6938;RCP4.5;H3;2.53;69;-17;
5679;44.3075;5.7939;RCP4.5;H3;4.21;67;-17;
5680;44.3043;5.894;RCP4.5;H3;6.43;64;-16;
5681;44.301;5.9941;RCP4.5;H3;4.01;65;-17;
5682;44.2976;6.0941;RCP4.5;H3;0.35;72;-16;
5683;44.2941;6.1942;RCP4.5;H3;0;77;-15;
5684;44.2906;6.2942;RCP4.5;H3;0;77;-16;
5685;44.2869;6.3942;RCP4.5;H3;0;76;-16;
5686;44.2831;6.4942;RCP4.5;H3;0;69;-15;
5687;44.2793;6.5942;RCP4.5;H3;0;72;-15;
5688;44.2754;6.6942;RCP4.5;H3;0;65;-15;
5689;44.2713;6.7941;RCP4.5;H3;0;58;-16;
5690;44.2672;6.8941;RCP4.5;H3;0;67;-14;
5752;44.3761;-1.2254;RCP4.5;H3;1.86;35;-14;
5753;44.3793;-1.1252;RCP4.5;H3;1.86;36;-14;
5754;44.3825;-1.025;RCP4.5;H3;4.71;40;-19;
5755;44.3855;-0.9248;RCP4.5;H3;4.85;41;-19;
5756;44.3884;-0.8245;RCP4.5;H3;5.02;41;-19;
5757;44.3913;-0.7243;RCP4.5;H3;5;41;-19;
5758;44.394;-0.624;RCP4.5;H3;5.44;42;-19;
5759;44.3967;-0.5237;RCP4.5;H3;4.73;42;-17;
5760;44.3993;-0.4235;RCP4.5;H3;4.96;43;-17;
5761;44.4018;-0.3232;RCP4.5;H3;5.13;43;-17;
5762;44.4041;-0.2229;RCP4.5;H3;4.88;42;-18;
5763;44.4064;-0.1226;RCP4.5;H3;4.94;43;-17;
5764;44.4087;-0.0223;RCP4.5;H3;4.92;43;-17;
5765;44.4108;0.0781;RCP4.5;H3;5.72;45;-18;
5766;44.4128;0.1784;RCP4.5;H3;5.06;45;-17;
5767;44.4147;0.2787;RCP4.5;H3;5.45;45;-17;
5768;44.4166;0.3791;RCP4.5;H3;2.06;46;-16;
5769;44.4183;0.4794;RCP4.5;H3;5.33;46;-16;
5770;44.42;0.5798;RCP4.5;H3;5.4;46;-16;
5771;44.4215;0.6801;RCP4.5;H3;5.27;46;-16;
5772;44.423;0.7805;RCP4.5;H3;5.16;47;-16;
5773;44.4244;0.8808;RCP4.5;H3;5.33;46;-16;
5774;44.4257;0.9812;RCP4.5;H3;4.79;47;-16;
5775;44.4268;1.0816;RCP4.5;H3;6.79;50;-17;
5776;44.428;1.182;RCP4.5;H3;6.83;50;-17;
5777;44.429;1.2824;RCP4.5;H3;6.79;50;-18;
5778;44.4299;1.3828;RCP4.5;H3;6.83;50;-18;
5779;44.4307;1.4831;RCP4.5;H3;7.32;49;-17;
5780;44.4314;1.5835;RCP4.5;H3;2.18;50;-18;
5781;44.4321;1.6839;RCP4.5;H3;2.18;50;-18;
5782;44.4326;1.7843;RCP4.5;H3;6.92;50;-18;
5783;44.4331;1.8847;RCP4.5;H3;7.37;50;-21;
5784;44.4335;1.9851;RCP4.5;H3;6.42;50;-20;
5785;44.4337;2.0855;RCP4.5;H3;5.78;50;-20;
5786;44.4339;2.186;RCP4.5;H3;5.32;49;-19;
5787;44.434;2.2864;RCP4.5;H3;5.27;50;-19;
5788;44.434;2.3868;RCP4.5;H3;4.7;51;-20;
5789;44.4339;2.4872;RCP4.5;H3;4.38;51;-19;
5790;44.4337;2.5876;RCP4.5;H3;2.18;52;-19;
5791;44.4335;2.688;RCP4.5;H3;2.2;52;-20;
5792;44.4331;2.7884;RCP4.5;H3;2.22;53;-20;
5793;44.4326;2.8888;RCP4.5;H3;2.22;53;-20;
5794;44.4321;2.9892;RCP4.5;H3;2.25;55;-19;
5795;44.4315;3.0896;RCP4.5;H3;5.48;56;-19;
5796;44.4307;3.19;RCP4.5;H3;4.78;58;-16;
5797;44.4299;3.2904;RCP4.5;H3;2.26;60;-16;
5798;44.429;3.3908;RCP4.5;H3;1.9;61;-16;
5799;44.428;3.4911;RCP4.5;H3;0.52;63;-17;
5800;44.4269;3.5915;RCP4.5;H3;0.12;61;-17;
5801;44.4257;3.6919;RCP4.5;H3;0;67;-20;
5802;44.4244;3.7923;RCP4.5;H3;0;67;-20;
5803;44.423;3.8926;RCP4.5;H3;0.24;67;-16;
5804;44.4215;3.993;RCP4.5;H3;2.81;58;-13;
5805;44.42;4.0934;RCP4.5;H3;7.8;57;-13;
5806;44.4183;4.1937;RCP4.5;H3;11.84;57;-12;
5807;44.4166;4.2941;RCP4.5;H3;10.46;56;-12;
5808;44.4147;4.3944;RCP4.5;H3;10.52;57;-12;
5809;44.4128;4.4947;RCP4.5;H3;6.81;56;-14;
5810;44.4108;4.5951;RCP4.5;H3;7.44;57;-13;
5811;44.4087;4.6954;RCP4.5;H3;2.12;54;-13;
5812;44.4065;4.7957;RCP4.5;H3;2.13;55;-13;
5813;44.4042;4.896;RCP4.5;H3;9.21;55;-13;
5814;44.4018;4.9963;RCP4.5;H3;2.21;54;-16;
5815;44.3993;5.0966;RCP4.5;H3;7.26;57;-18;
5816;44.3967;5.1969;RCP4.5;H3;8.8;58;-17;
5817;44.3941;5.2971;RCP4.5;H3;3.6;60;-17;
5818;44.3913;5.3974;RCP4.5;H3;2.71;62;-17;
5819;44.3885;5.4976;RCP4.5;H3;2.92;66;-17;
5820;44.3855;5.5979;RCP4.5;H3;1.83;69;-17;
5821;44.3825;5.6981;RCP4.5;H3;3.42;69;-18;
5822;44.3794;5.7983;RCP4.5;H3;3.54;68;-17;
5823;44.3762;5.8985;RCP4.5;H3;4.28;65;-16;
5824;44.3729;5.9987;RCP4.5;H3;3.05;67;-17;
5825;44.3695;6.0989;RCP4.5;H3;0.22;75;-16;
5826;44.366;6.1991;RCP4.5;H3;0.17;75;-17;
5827;44.3624;6.2992;RCP4.5;H3;0.1;77;-16;
5828;44.3587;6.3994;RCP4.5;H3;0;73;-15;
5829;44.355;6.4995;RCP4.5;H3;0;72;-16;
5830;44.3511;6.5996;RCP4.5;H3;0;74;-15;
5831;44.3472;6.6997;RCP4.5;H3;0;71;-16;
5832;44.3431;6.7998;RCP4.5;H3;0;62;-17;
5833;44.339;6.8999;RCP4.5;H3;0;54;-16;
5895;44.448;-1.23;RCP4.5;H3;1.86;34;-14;
5896;44.4512;-1.1296;RCP4.5;H3;1.86;36;-14;
5897;44.4543;-1.0293;RCP4.5;H3;2.1;41;-19;
5898;44.4574;-0.9289;RCP4.5;H3;4.45;41;-17;
5899;44.4603;-0.8286;RCP4.5;H3;4.67;41;-17;
5900;44.4632;-0.7282;RCP4.5;H3;4.6;42;-17;
5901;44.4659;-0.6278;RCP4.5;H3;4.73;42;-17;
5902;44.4686;-0.5274;RCP4.5;H3;4.73;42;-17;
5903;44.4712;-0.427;RCP4.5;H3;5.37;42;-17;
5904;44.4737;-0.3266;RCP4.5;H3;5.39;43;-17;
5905;44.4761;-0.2262;RCP4.5;H3;4.65;43;-16;
5906;44.4784;-0.1257;RCP4.5;H3;4.87;44;-16;
5907;44.4806;-0.0253;RCP4.5;H3;5.01;44;-16;
5908;44.4827;0.0752;RCP4.5;H3;5.19;44;-17;
5909;44.4847;0.1756;RCP4.5;H3;5.53;45;-17;
5910;44.4866;0.2761;RCP4.5;H3;2.07;46;-16;
5911;44.4885;0.3766;RCP4.5;H3;2.07;46;-16;
5912;44.4902;0.477;RCP4.5;H3;2.08;46;-16;
5913;44.4919;0.5775;RCP4.5;H3;5.16;47;-16;
5914;44.4934;0.678;RCP4.5;H3;5.13;47;-16;
5915;44.4949;0.7785;RCP4.5;H3;5.45;47;-16;
5916;44.4963;0.879;RCP4.5;H3;5.2;47;-16;
5917;44.4976;0.9795;RCP4.5;H3;5.37;48;-16;
5918;44.4988;1.08;RCP4.5;H3;6.87;49;-17;
5919;44.4999;1.1805;RCP4.5;H3;6.98;50;-17;
5920;44.5009;1.281;RCP4.5;H3;6.13;49;-18;
5921;44.5018;1.3815;RCP4.5;H3;6.8;49;-18;
5922;44.5026;1.4821;RCP4.5;H3;7.45;49;-18;
5923;44.5034;1.5826;RCP4.5;H3;7.3;50;-18;
5924;44.504;1.6831;RCP4.5;H3;7.23;50;-18;
5925;44.5046;1.7836;RCP4.5;H3;7.28;50;-19;
5926;44.505;1.8842;RCP4.5;H3;7.6;51;-19;
5927;44.5054;1.9847;RCP4.5;H3;6.96;49;-18;
5928;44.5057;2.0852;RCP4.5;H3;6.65;49;-18;
5929;44.5059;2.1858;RCP4.5;H3;5.35;50;-19;
5930;44.506;2.2863;RCP4.5;H3;5.95;50;-19;
5931;44.506;2.3868;RCP4.5;H3;6.37;51;-19;
5932;44.5059;2.4874;RCP4.5;H3;5.88;51;-19;
5933;44.5057;2.5879;RCP4.5;H3;5.1;53;-19;
5934;44.5054;2.6884;RCP4.5;H3;7.87;53;-20;
5935;44.505;2.789;RCP4.5;H3;7.54;55;-19;
5936;44.5046;2.8895;RCP4.5;H3;5.27;56;-19;
5937;44.504;2.99;RCP4.5;H3;3.32;64;-18;
5938;44.5034;3.0905;RCP4.5;H3;1.42;60;-18;
5939;44.5027;3.1911;RCP4.5;H3;3.29;62;-17;
5940;44.5018;3.2916;RCP4.5;H3;3.81;62;-17;
5941;44.5009;3.3921;RCP4.5;H3;3.21;62;-17;
5942;44.4999;3.4926;RCP4.5;H3;2.07;62;-16;
5943;44.4988;3.5931;RCP4.5;H3;0.61;67;-18;
5944;44.4976;3.6936;RCP4.5;H3;0.17;71;-19;
5945;44.4963;3.7941;RCP4.5;H3;0.25;71;-18;
5946;44.4949;3.8946;RCP4.5;H3;1.33;64;-14;
5947;44.4935;3.9951;RCP4.5;H3;1.97;60;-15;
5948;44.4919;4.0956;RCP4.5;H3;4.17;59;-14;
5949;44.4902;4.1961;RCP4.5;H3;8.87;58;-13;
5950;44.4885;4.2966;RCP4.5;H3;11.06;57;-12;
5951;44.4867;4.397;RCP4.5;H3;9.4;56;-12;
5952;44.4847;4.4975;RCP4.5;H3;7.85;56;-13;
5953;44.4827;4.598;RCP4.5;H3;9.2;56;-13;
5954;44.4806;4.6984;RCP4.5;H3;7.13;56;-12;
5955;44.4784;4.7988;RCP4.5;H3;6.38;56;-12;
5956;44.4761;4.8993;RCP4.5;H3;5.42;56;-14;
5957;44.4737;4.9997;RCP4.5;H3;8.2;55;-17;
5958;44.4712;5.1001;RCP4.5;H3;3.9;61;-16;
5959;44.4686;5.2005;RCP4.5;H3;2.72;63;-17;
5960;44.466;5.3009;RCP4.5;H3;1.83;67;-18;
5961;44.4632;5.4013;RCP4.5;H3;3.01;69;-17;
5962;44.4604;5.5017;RCP4.5;H3;1.33;67;-17;
5963;44.4574;5.602;RCP4.5;H3;0.2;70;-16;
5964;44.4544;5.7024;RCP4.5;H3;3.05;70;-18;
5965;44.4513;5.8027;RCP4.5;H3;1.83;72;-17;
5966;44.448;5.9031;RCP4.5;H3;0.27;75;-15;
5967;44.4447;6.0034;RCP4.5;H3;3.58;74;-15;
5968;44.4413;6.1037;RCP4.5;H3;0.94;74;-17;
5969;44.4378;6.204;RCP4.5;H3;2.42;73;-18;
5970;44.4343;6.3043;RCP4.5;H3;0.67;70;-18;
5971;44.4306;6.4046;RCP4.5;H3;0.01;77;-17;
5972;44.4268;6.5048;RCP4.5;H3;0;75;-15;
5973;44.423;6.6051;RCP4.5;H3;0;72;-15;
5974;44.419;6.7053;RCP4.5;H3;0;74;-14;
5975;44.415;6.8055;RCP4.5;H3;0;67;-17;
6038;44.5199;-1.2345;RCP4.5;H3;1.86;35;-13;
6039;44.5231;-1.1341;RCP4.5;H3;1.86;35;-13;
6040;44.5262;-1.0336;RCP4.5;H3;2.08;41;-17;
6041;44.5293;-0.9331;RCP4.5;H3;4.78;41;-17;
6042;44.5322;-0.8326;RCP4.5;H3;4.8;41;-17;
6043;44.5351;-0.7321;RCP4.5;H3;4.54;42;-17;
6044;44.5378;-0.6316;RCP4.5;H3;4.83;42;-17;
6045;44.5405;-0.5311;RCP4.5;H3;4.67;42;-17;
6046;44.5431;-0.4305;RCP4.5;H3;4.98;43;-17;
6047;44.5456;-0.33;RCP4.5;H3;5.2;43;-16;
6048;44.548;-0.2294;RCP4.5;H3;5.29;43;-16;
6049;44.5503;-0.1289;RCP4.5;H3;5.28;44;-16;
6050;44.5525;-0.0283;RCP4.5;H3;5.49;44;-16;
6051;44.5546;0.0723;RCP4.5;H3;5.04;45;-16;
6052;44.5566;0.1729;RCP4.5;H3;4.71;45;-16;
6053;44.5586;0.2734;RCP4.5;H3;4.72;45;-17;
6054;44.5604;0.374;RCP4.5;H3;4.75;46;-17;
6055;44.5621;0.4746;RCP4.5;H3;4.73;46;-16;
6056;44.5638;0.5753;RCP4.5;H3;2.07;46;-16;
6057;44.5654;0.6759;RCP4.5;H3;5.08;47;-16;
6058;44.5668;0.7765;RCP4.5;H3;5.2;47;-16;
6059;44.5682;0.8771;RCP4.5;H3;5.27;48;-17;
6060;44.5695;0.9777;RCP4.5;H3;4.99;49;-17;
6061;44.5707;1.0784;RCP4.5;H3;4.71;49;-17;
6062;44.5718;1.179;RCP4.5;H3;6.04;50;-18;
6063;44.5728;1.2797;RCP4.5;H3;5.96;49;-18;
6064;44.5738;1.3803;RCP4.5;H3;5.77;49;-18;
6065;44.5746;1.481;RCP4.5;H3;6.85;50;-19;
6066;44.5753;1.5816;RCP4.5;H3;6.74;50;-19;
6067;44.576;1.6823;RCP4.5;H3;6.88;50;-18;
6068;44.5765;1.7829;RCP4.5;H3;7.37;50;-18;
6069;44.577;1.8836;RCP4.5;H3;6.99;50;-19;
6070;44.5774;1.9842;RCP4.5;H3;7.58;50;-19;
6071;44.5776;2.0849;RCP4.5;H3;7.2;50;-18;
6072;44.5778;2.1856;RCP4.5;H3;6.63;50;-19;
6073;44.5779;2.2862;RCP4.5;H3;6.46;50;-19;
6074;44.5779;2.3869;RCP4.5;H3;5.27;52;-19;
6075;44.5778;2.4876;RCP4.5;H3;3.93;52;-20;
6076;44.5776;2.5882;RCP4.5;H3;3.96;53;-20;
6077;44.5774;2.6889;RCP4.5;H3;2.22;53;-20;
6078;44.577;2.7895;RCP4.5;H3;3.63;55;-19;
6079;44.5765;2.8902;RCP4.5;H3;2.23;59;-19;
6080;44.576;2.9909;RCP4.5;H3;0.1;64;-20;
6081;44.5753;3.0915;RCP4.5;H3;0.01;65;-20;
6082;44.5746;3.1922;RCP4.5;H3;0.17;65;-19;
6083;44.5738;3.2928;RCP4.5;H3;2.91;64;-17;
6084;44.5729;3.3935;RCP4.5;H3;0.91;63;-18;
6085;44.5718;3.4941;RCP4.5;H3;0.27;65;-19;
6086;44.5707;3.5947;RCP4.5;H3;0.15;66;-18;
6087;44.5695;3.6954;RCP4.5;H3;0.1;68;-18;
6088;44.5682;3.796;RCP4.5;H3;0.03;68;-19;
6089;44.5669;3.8966;RCP4.5;H3;0.32;67;-17;
6090;44.5654;3.9973;RCP4.5;H3;0.37;64;-16;
6091;44.5638;4.0979;RCP4.5;H3;1.56;62;-15;
6092;44.5622;4.1985;RCP4.5;H3;4.37;60;-15;
6093;44.5604;4.2991;RCP4.5;H3;8.19;56;-13;
6094;44.5586;4.3997;RCP4.5;H3;9.55;56;-12;
6095;44.5566;4.5003;RCP4.5;H3;7.57;56;-13;
6096;44.5546;4.6009;RCP4.5;H3;8.05;55;-13;
6097;44.5525;4.7014;RCP4.5;H3;7.9;56;-12;
6098;44.5503;4.802;RCP4.5;H3;7.67;56;-12;
6099;44.548;4.9026;RCP4.5;H3;6.18;55;-12;
6100;44.5456;5.0031;RCP4.5;H3;7.35;59;-16;
6101;44.5431;5.1036;RCP4.5;H3;6.28;60;-17;
6102;44.5405;5.2042;RCP4.5;H3;3.1;62;-17;
6103;44.5379;5.3047;RCP4.5;H3;1.86;67;-18;
6104;44.5351;5.4052;RCP4.5;H3;0.35;67;-18;
6105;44.5322;5.5057;RCP4.5;H3;0.28;68;-18;
6106;44.5293;5.6062;RCP4.5;H3;0.61;72;-16;
6107;44.5263;5.7067;RCP4.5;H3;2.98;74;-17;
6108;44.5231;5.8072;RCP4.5;H3;1.64;73;-17;
6109;44.5199;5.9076;RCP4.5;H3;0.07;74;-15;
6110;44.5166;6.0081;RCP4.5;H3;1.17;76;-15;
6111;44.5132;6.1085;RCP4.5;H3;2.57;74;-16;
6112;44.5097;6.209;RCP4.5;H3;0.27;72;-15;
6113;44.5061;6.3094;RCP4.5;H3;2.42;73;-16;
6114;44.5024;6.4098;RCP4.5;H3;0.05;76;-14;
6115;44.4987;6.5101;RCP4.5;H3;0;76;-16;
6116;44.4948;6.6105;RCP4.5;H3;0;67;-16;
6117;44.4908;6.7109;RCP4.5;H3;0;67;-17;
6118;44.4868;6.8112;RCP4.5;H3;0;64;-17;
6181;44.5917;-1.2391;RCP4.5;H3;1.92;38;-13;
6182;44.595;-1.1385;RCP4.5;H3;1.86;35;-13;
6183;44.5981;-1.0379;RCP4.5;H3;2.07;41;-17;
6184;44.6011;-0.9373;RCP4.5;H3;4.9;41;-17;
6185;44.6041;-0.8367;RCP4.5;H3;4.63;41;-17;
6186;44.607;-0.736;RCP4.5;H3;4.32;41;-17;
6187;44.6097;-0.6354;RCP4.5;H3;4.62;42;-17;
6188;44.6124;-0.5347;RCP4.5;H3;4.97;42;-17;
6189;44.615;-0.4341;RCP4.5;H3;4.88;42;-16;
6190;44.6175;-0.3334;RCP4.5;H3;5.4;44;-17;
6191;44.6199;-0.2327;RCP4.5;H3;4.51;44;-16;
6192;44.6222;-0.132;RCP4.5;H3;4.74;44;-15;
6193;44.6244;-0.0313;RCP4.5;H3;4.8;44;-15;
6194;44.6265;0.0694;RCP4.5;H3;4.62;45;-15;
6195;44.6285;0.1701;RCP4.5;H3;4.67;45;-16;
6196;44.6305;0.2708;RCP4.5;H3;4.73;46;-17;
6197;44.6323;0.3715;RCP4.5;H3;4.63;46;-17;
6198;44.6341;0.4723;RCP4.5;H3;4.57;46;-16;
6199;44.6357;0.573;RCP4.5;H3;2.08;47;-17;
6200;44.6373;0.6737;RCP4.5;H3;2.07;47;-16;
6201;44.6388;0.7745;RCP4.5;H3;2.08;48;-16;
6202;44.6402;0.8752;RCP4.5;H3;5.21;49;-16;
6203;44.6415;0.976;RCP4.5;H3;4.62;49;-17;
6204;44.6427;1.0768;RCP4.5;H3;4.69;49;-17;
6205;44.6438;1.1775;RCP4.5;H3;5.92;50;-18;
6206;44.6448;1.2783;RCP4.5;H3;5.88;49;-18;
6207;44.6457;1.3791;RCP4.5;H3;5.65;49;-19;
6208;44.6465;1.4799;RCP4.5;H3;5.39;50;-19;
6209;44.6473;1.5806;RCP4.5;H3;6.19;50;-19;
6210;44.6479;1.6814;RCP4.5;H3;6.25;50;-19;
6211;44.6485;1.7822;RCP4.5;H3;6.48;50;-19;
